N,a,z2
5.850999999999999,347.5817885342901,2416.2619944139196
5.8580000000000005,350.0233967127634,2450.3275649268103
5.865000000000002,352.48215610770956,2484.8734074867943
5.872,354.95818719882965,2519.906293189588
5.879000000000001,357.4516113121451,2555.433088592977
5.885999999999999,359.9625506259338,2591.4607570625585
5.893000000000001,362.49112817672705,2627.9963601367267
5.900000000000002,365.0374678653296,2665.0470589106303
5.907,367.60169446289416,2702.6201154398195
5.9140000000000015,370.1839336170399,2740.7228941637
5.920999999999999,372.7843118579993,2779.362863348841
5.928000000000001,375.40295660482906,2818.5475965529436
5.935000000000002,378.0399961716445,2858.284774109139
5.942,380.6955597739106,2898.582184631423
5.949000000000002,383.36977753477794,2939.4477265413025
5.9559999999999995,386.0627804914492,2980.889409615778
5.963000000000001,388.77470060161073,3022.9153565574416
5.969999999999999,391.5056707498878,3065.5338045863914
5.977,394.2558247543669,3108.7531070549217
5.984000000000002,397.0252973731432,3152.581735084656
5.991,399.81422431092756,3197.028279226974
5.998000000000001,402.62274222570085,3242.101451146863
6.004999999999999,405.4509887354001,3287.8100853302703
6.0120000000000005,408.2991024246728,3334.163140815869
6.019000000000002,411.16722285165844,3381.169702950907
6.026,414.0554905548301,3428.8389851720203
6.033000000000001,416.9640470598862,3477.18033081118
6.039999999999999,419.8930348866744,3526.20321492684
6.047000000000001,422.8425975561873,3575.917246161275
6.054000000000002,425.81287959758436,3626.3321686237377
6.061,428.80402655527837,3677.4578638003977
6.068000000000001,431.8161849960718,3729.3043524912346
6.074999999999999,434.84950251632785,3781.881796773956
6.082000000000001,437.90412774921504,3835.200501996017
6.089000000000002,440.9802103719794,3889.2709187943046
6.096,444.07790111328336,3944.1036451435816
6.1030000000000015,447.1973517605962,3999.709428433808
6.109999999999999,450.33871516762053,4056.0991675764653
6.117000000000001,453.5021452617952,4113.283915141008
6.123999999999999,456.68779705182436,4171.274879520966
6.131,459.8958266352865,4230.08342713107
6.138000000000002,463.12639120627136,4289.721084634886
6.145,466.37964906308775,4350.199541204178
6.152000000000001,469.6557596160248,4411.530650810105
6.158999999999999,472.95488339515185,4473.726434546434
6.166,476.27718205819747,4536.799082985947
6.173000000000002,479.62281839845923,4600.760958569628
6.18,482.9919563527855,4665.624598029821
6.187000000000001,486.38476100961356,4731.402714847578
6.193999999999999,489.801398617047,4798.108201744308
6.2010000000000005,493.2420365910157,4865.754133209057
6.208000000000002,496.706843523467,4934.353768060919
6.215,500.19598919063213,5003.9205520479
6.222000000000001,503.70964456135044,5074.46812048244
6.228999999999999,507.2479818054345,5146.010300913728
6.236000000000001,510.81117430212083,5218.5611158382335
6.243000000000002,514.399396648553,5292.134785447906
6.25,518.012824668342,5366.745730417489
6.2570000000000014,521.6516354201875,5442.408574731126
6.263999999999999,525.3160072065407,5519.138148548446
6.271000000000001,529.0061195823561,5596.94949111164
6.278000000000002,532.7221533638765,5675.857853692911
6.285,536.4642906374987,5755.878702583894
6.292000000000002,540.232714768702,5837.027722127234
6.2989999999999995,544.0276104110186,5919.320817790461
6.306000000000001,547.8491635150983,6002.774119283858
6.312999999999999,551.6975613378041,6087.403983721603
6.32,555.572992451403,6173.226998828135
6.327000000000002,559.4756467527931,6260.259986189122
6.334,563.405715472814,6348.520004548669
6.341000000000001,567.3633911856234,6438.024353153015
6.347999999999999,571.3488678181191,6528.79057514093
6.355,575.3623406594573,6620.836460982589
6.362000000000002,579.4040063706086,6714.180051966246
6.369,583.4740629939992,6808.839643734506
6.376000000000001,587.5727099632221,6904.833789870495
6.382999999999999,591.700148112795,7002.18130553407
6.390000000000001,595.856579688017,7100.901271150043
6.397000000000002,600.0422083548648,7201.013036147659
6.404,604.2572392099785,7302.536222753304
6.411000000000001,608.5018787907177,7405.490729836666
6.417999999999999,612.7763350852667,7509.896736810622
6.425000000000001,617.0808175428436,7615.7747075868865
6.432000000000002,621.415537083948,7723.145394586632
6.439,625.7807061107023,7832.029842808184
6.4460000000000015,630.1765385172669,7942.449393952086
6.452999999999999,634.6032497003044,8054.42569060374
6.460000000000001,639.0610565695533,8167.980680475876
6.467000000000002,643.5501775584398,8283.136620709989
6.474,648.0708326347883,8399.916082238955
6.481000000000002,652.6232433116065,8518.341954211208
6.4879999999999995,657.2076326579239,8638.437448476654
6.495000000000001,661.8242253097404,8760.226104136762
6.501999999999999,666.473247481015,8883.731792157807
6.509,671.154926974769,9008.978720050149
6.516000000000002,675.8694931942317,9135.991436612552
6.523,680.6171771540891,9264.794836744013
6.530000000000001,685.3982114918098,9395.414166323431
6.536999999999999,690.2128304790282,9527.875027157434
6.5440000000000005,695.0612700330427,9662.203381998926
6.551000000000002,699.9437677283593,9798.425559635427
6.558,704.8605628083394,9936.56826004978
6.565000000000001,709.8118961969308,10076.658559653648
6.571999999999999,714.7980105104549,10218.723916594088
6.579000000000001,719.8191500695161,10362.792176136012
6.586000000000002,724.8755609109547,10508.891576119424
6.593,729.9674907999112,10657.050752494368
6.600000000000001,735.0951892419739,10807.298744933869
6.606999999999999,740.2589074953875,10959.665002525293
6.614000000000001,745.4588985833847,11114.17938954306
6.621000000000002,750.6954173065666,11270.872191301603
6.628,755.9687202553957,11429.774120091617
6.635000000000002,761.279065822777,11590.916321200002
6.6419999999999995,766.6267142167005,11754.330379013893
6.649000000000001,772.0119274730129,11920.048323211928
6.655999999999999,777.4349694682355,12088.102635041527
6.663,782.8961059325169,12258.526253685975
6.670000000000002,788.3956044626337,12431.352582720032
6.677,793.9337345351115,12606.61549665738
6.684000000000001,799.5107675194375,12784.349347590402
6.690999999999999,805.1269766913382,12964.588971922694
6.698,810.7826372461923,13147.369697197813
6.705000000000002,816.4780263124959,13332.727349022975
6.712,822.2134229654497,13520.69825809123
6.719000000000001,827.9891082406433,13711.319267302715
6.725999999999999,833.8053651478049,13904.627738985284
6.7330000000000005,839.6624786846924,14100.661562218429
6.740000000000002,845.5607358510382,14299.459160258984
6.747,851.5004256626206,14501.059498072482
6.754000000000001,857.4818391654348,14705.502089970734
6.760999999999999,863.5052694499333,14912.827007356038
6.768000000000001,869.5710116654111,15123.07488657613
6.775000000000002,875.6793630344475,15336.286936888315
6.782,881.8306228674786,15552.504948536905
6.7890000000000015,888.0250925774732,15771.771300944596
6.795999999999999,894.2630756946803,15994.12897101819
6.803000000000001,900.544877881527,16219.621541573086
6.810000000000002,906.8708069475742,16448.29320987489
6.817,913.2411728646088,16680.188796302526
6.824000000000002,919.6562877818415,16915.353753133546
6.8309999999999995,926.1164660411804,17153.8341734521
6.838000000000001,932.6220241926594,17395.67680018427
6.844999999999999,939.173281009923,17640.92903525888
6.852,945.7705575058726,17889.63894889938
6.859000000000002,952.4141769483733,18141.85528904495
6.866,959.1044648761035,18397.62749090554
6.873000000000001,965.8417491145173,18657.005686651803
6.879999999999999,972.6263597918834,18920.040715240204
6.8870000000000005,979.4586293554893,19186.784132378674
6.894000000000002,986.3388925879074,19457.288220630788
6.901,993.267486623409,19731.60599966368
6.908000000000001,1000.2447509644953,20009.791236640507
6.914999999999999,1007.2710274985079,20291.898456757997
6.922000000000001,1014.34666051441,20577.982953934716
6.929000000000002,1021.4719967196316,20868.100801647823
6.936,1028.6473852570687,21162.308863924085
6.943000000000001,1035.8731777222024,21460.66480648587
6.949999999999999,1043.1497281803022,21763.227108052768
6.957000000000001,1050.4773931838038,22070.0550718048
6.964000000000002,1057.8565317897549,22381.208837004975
6.971,1065.2875055774196,22696.749390787212
6.9780000000000015,1072.7706786660078,23016.738580110537
6.984999999999999,1080.306417732491,23341.239123880143
6.992000000000001,1087.8950920295983,23670.314625241765
6.999000000000002,1095.5370734038854,24004.029584047003
7.006,1103.2327363139643,24342.44940949594
7.013000000000002,1110.9824578488654,24685.64043295812
7.02,1118.7866177464866,25033.669920972465
7.027000000000001,1126.6455984122322,25386.606088433135
7.033999999999999,1134.5597849377193,25744.518111958478
7.041,1142.5295651196795,26107.476143451284
7.048000000000002,1150.555329478932,26475.551323847474
7.055,1158.637471279532,26848.81579706057
7.062000000000001,1166.7763865480533,27227.34272412265
7.068999999999999,1174.9724740929644,27611.206297522836
7.0760000000000005,1183.2261355242028,28000.481755750785
7.083000000000002,1191.5377752728261,28395.24539804232
7.09,1199.907800610841,28795.574599334912
7.097000000000001,1208.336621671172,29201.547825434023
7.103999999999999,1216.8246514677287,29613.24464839119
7.111000000000001,1225.3723059156787,30030.745762102153
7.118000000000002,1233.9800038517953,30454.13299812154
7.125,1242.6481670549958,30883.489341702814
7.1320000000000014,1251.3772202670198,31318.898948064267
7.138999999999999,1260.1675912132125,31760.447158882205
7.146000000000001,1269.0197106235182,32208.220519019957
7.153000000000002,1277.9340122535546,32662.306793489362
7.16,1286.9109329058804,33122.794984653665
7.167000000000002,1295.9509124514132,33589.77534967301
7.1739999999999995,1305.05439385095,34063.33941819341
7.181000000000001,1314.2218231769102,34543.58001028884
7.187999999999999,1323.453649635156,35030.59125465228
7.195,1332.7503255870397,35524.46860704721
7.202000000000002,1342.1123065715387,36025.30886901552
7.209,1351.54005132759,36533.21020685169
7.216000000000001,1361.034021816582,37048.27217084441
7.222999999999999,1370.5946832449588,37570.59571478698
7.23,1380.2225040870533,38100.283215766714
7.237000000000002,1389.917956108008,38637.438494229245
7.244,1399.6815143869067,39182.16683432849
7.251000000000001,1409.513657340069,39734.57500456354
7.257999999999999,1419.4148667444565,40294.771278703665
7.265000000000001,1429.385627761321,40862.86545701252
7.272000000000002,1439.4264289599428,41438.96888776746
7.279,1449.5377623415843,42023.19448908495
7.286000000000001,1459.7201233636144,42615.65677105372
7.292999999999999,1469.9740109637503,43216.47185817712
7.300000000000001,1480.2999275845464,43825.75751213626
7.307000000000002,1490.6983791979778,44443.63315486957
7.314,1501.1698753302492,45070.21989198072
7.3210000000000015,1511.7149290867767,45705.64053647676
7.327999999999999,1522.3340571772935,46350.01963283759
7.335000000000001,1533.0277799412115,47003.48348142959
7.342000000000002,1543.7966213730804,47666.16016325876
7.349,1554.6411091482796,48338.17956507586
7.356000000000002,1565.561774648891,49019.6734048357
7.3629999999999995,1576.5591529896978,49710.77525751188
7.370000000000001,1587.6337830444506,50411.62058128067
7.376999999999999,1598.7862074722264,51122.3467440685
7.384,1610.016972744065,51843.09305047926
7.391000000000002,1621.3266291697062,52574.000769096034
7.398,1632.7157309245717,53315.21316017117
7.405000000000001,1644.1848360769384,54066.87550370698
7.411999999999999,1655.7345066152413,54829.13512792833
7.4190000000000005,1667.3653084756597,55602.14143816264
7.426000000000002,1679.077811569806,56386.04594612098
7.433,1690.8725898126693,57181.00229959606
7.440000000000001,1702.7502211507554,57987.16631257893
7.446999999999999,1714.7112875903645,58804.69599579611
7.454000000000001,1726.756375226157,59633.75158768353
7.461000000000002,1738.8860742698314,60474.49558579091
7.468,1751.1009790790617,61327.09277863298
7.475000000000001,1763.4016881866396,62191.71027798981
7.481999999999999,1775.7888043297605,63068.51755165841
7.489000000000001,1788.262934479606,63957.686456672236
7.496000000000002,1800.8246898710431,64859.39127298277
7.503,1813.4746860325934,65773.80873762026
7.510000000000002,1826.213542816612,66701.11807933604
7.5169999999999995,1839.041884429618,67641.5010537288
7.524000000000001,1851.9603394629296,68595.14197887298
7.530999999999999,1864.9695409234153,69562.22777144189
7.538,1878.0701262645628,70542.94798334781
7.545000000000002,1891.2627374176684,71537.49483889145
7.552,1904.5480208233116,72546.06327243986
7.559000000000001,1917.9266274630509,73568.85096663584
7.565999999999999,1931.3992128912746,74606.0583911407
7.573,1944.9664372673785,75657.88884193118
7.580000000000002,1958.6289653880644,76724.5484811424
7.587,1972.387466719937,77806.24637747782
7.594000000000001,1986.2426154323284,78903.19454718914
7.600999999999999,2000.1950904302837,80015.60799562822
7.6080000000000005,2014.2455753878835,81143.70475939332
7.615000000000002,2028.394758781695,82287.70594906101
7.622,2042.6433339245282,83447.83579252624
7.629000000000001,2056.9919989994305,84624.32167895346
7.635999999999999,2071.441457093847,85817.39420334161
7.643000000000001,2085.99241623413,87027.28721172607
7.650000000000002,2100.6455894201813,88254.23784700922
7.657,2115.4016946604115,89498.48659544282
7.6640000000000015,2130.261455006945,90760.27733376615
7.670999999999999,2145.2255985909974,92039.85737700206
7.678000000000001,2160.294858658612,93337.47752693667
7.685000000000002,2175.4699736065413,94653.3921212729
7.692,2190.7516870184454,95987.8590834833
7.699000000000002,2206.140747701355,97341.13997336588
7.7059999999999995,2221.6379097223066,98713.50003830601
7.713000000000001,2237.2439324453558,100105.20826527118
7.719999999999999,2252.9595805687227,101516.53743352789
7.727,2268.7856241623263,102947.76416811273
7.734000000000002,2284.7228387054606,104399.16899404676
